Longitude,Latitude,Cluster,Day_of_Week,Hour,Day_of_year,Local_Authority_(District),1st_Road_Class,1st_Road_Number,Speed_limit,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Weather_Conditions,Road_Surface_Conditions,Accident
-0.32350500000000004,51.478473,277,2,20,273,25,3,315,30,3,1,1,Fine without high winds,Dry,1
-0.32350500000000004,51.478473,277,0,7,248,25,3,315,30,3,1,1,Fine without high winds,Dry,0
-0.32350500000000004,51.478473,277,2,18,26,25,3,315,30,3,1,1,Fine without high winds,Dry,0
-0.32350500000000004,51.478473,277,4,1,259,25,3,315,30,3,1,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,6,4,17,133,71,4,5266,30,3,2,3,Fine without high winds,Dry,1
-3.01402,53.82524599999989,6,4,0,182,71,4,5266,30,3,2,3,Fine without high winds,Dry,0
-3.01402,53.82524599999989,6,4,23,245,71,4,5266,30,3,2,3,Fine without high winds,Dry,0
-3.01402,53.82524599999989,6,0,23,66,71,4,5266,30,3,2,3,Fine without high winds,Dry,0
-0.181383,51.481660999999995,22,6,18,284,12,3,3217,30,2,2,1,Fine without high winds,Dry,1
-0.181383,51.481660999999995,22,4,5,231,12,3,3217,30,2,2,1,Fine without high winds,Dry,0
-0.181383,51.481660999999995,22,1,12,74,12,3,3217,30,2,2,1,Fine without high winds,Dry,0
-0.181383,51.481660999999995,22,3,21,27,12,3,3217,30,2,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,6,4,17,133,71,4,5266,30,3,2,3,Fine without high winds,Dry,1
-3.01402,53.82524599999989,6,2,5,152,71,4,5266,30,3,2,3,Fine without high winds,Dry,0
-3.01402,53.82524599999989,6,2,0,61,71,4,5266,30,3,2,3,Fine without high winds,Dry,0
-3.01402,53.82524599999989,6,1,6,200,71,4,5266,30,3,2,3,Fine without high winds,Dry,0
-3.01402,53.82524599999989,10,3,9,161,71,6,0,30,3,2,1,Fine without high winds,Dry,1
-3.01402,53.82524599999989,10,3,14,160,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,10,2,18,12,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,10,4,1,140,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-2.192965,52.14767,5,6,17,331,273,1,5,70,3,3,1,Fine without high winds,Dry,1
-2.192965,52.14767,5,5,7,344,273,1,5,70,3,3,1,Fine without high winds,Dry,0
-2.192965,52.14767,5,2,15,313,273,1,5,70,3,3,1,Fine without high winds,Dry,0
-2.192965,52.14767,5,3,20,335,273,1,5,70,3,3,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,28,3,9,161,71,6,0,30,3,2,1,Fine without high winds,Dry,1
-3.01402,53.82524599999989,28,4,16,252,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,28,1,18,256,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,28,2,12,152,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-0.005496,51.535185,42,4,10,207,17,3,11,30,3,1,1,Fine without high winds,Dry,1
-0.005496,51.535185,42,2,3,166,17,3,11,30,3,1,1,Fine without high winds,Dry,0
-0.005496,51.535185,42,4,15,28,17,3,11,30,3,1,1,Fine without high winds,Dry,0
-0.005496,51.535185,42,1,4,347,17,3,11,30,3,1,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,6,4,17,133,71,4,5266,30,3,2,3,Fine without high winds,Dry,1
-3.01402,53.82524599999989,6,2,15,26,71,4,5266,30,3,2,3,Fine without high winds,Dry,0
-3.01402,53.82524599999989,6,4,1,7,71,4,5266,30,3,2,3,Fine without high winds,Dry,0
-3.01402,53.82524599999989,6,0,22,10,71,4,5266,30,3,2,3,Fine without high winds,Dry,0
-7.3121589999999905,57.521942,193,1,13,275,941,3,865,40,3,2,1,Raining without high winds,Dry,1
-7.3121589999999905,57.521942,193,5,22,141,941,3,865,40,3,2,1,Raining without high winds,Dry,0
-7.3121589999999905,57.521942,193,1,2,102,941,3,865,40,3,2,1,Raining without high winds,Dry,0
-7.3121589999999905,57.521942,193,4,11,196,941,3,865,40,3,2,1,Raining without high winds,Dry,0
-0.123522,51.449184,305,3,7,106,9,3,23,30,3,2,1,Fine without high winds,Dry,1
-0.123522,51.449184,305,3,12,209,9,3,23,30,3,2,1,Fine without high winds,Dry,0
-0.123522,51.449184,305,4,9,105,9,3,23,30,3,2,1,Fine without high winds,Dry,0
-0.123522,51.449184,305,0,16,136,9,3,23,30,3,2,1,Fine without high winds,Dry,0
0.152873,51.460226,34,3,14,98,18,3,220,30,2,1,1,Fine without high winds,Dry,1
0.152873,51.460226,34,4,23,49,18,3,220,30,2,1,1,Fine without high winds,Dry,0
0.152873,51.460226,34,1,14,25,18,3,220,30,2,1,1,Fine without high winds,Dry,0
0.152873,51.460226,34,2,20,117,18,3,220,30,2,1,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,10,3,9,161,71,6,0,30,3,2,1,Fine without high winds,Dry,1
-3.01402,53.82524599999989,10,0,21,59,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,10,0,12,318,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,10,2,5,271,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-0.023849000000000002,51.474345,80,3,19,259,7,3,2,30,3,3,2,Fine without high winds,Dry,1
-0.023849000000000002,51.474345,80,2,22,201,7,3,2,30,3,3,2,Fine without high winds,Dry,0
-0.023849000000000002,51.474345,80,4,5,63,7,3,2,30,3,3,2,Fine without high winds,Dry,0
-0.023849000000000002,51.474345,80,1,15,263,7,3,2,30,3,3,2,Fine without high winds,Dry,0
-0.783051,53.30829,250,1,18,179,341,6,0,30,2,1,1,Fine without high winds,Wet/Damp,1
-0.783051,53.30829,250,4,10,84,341,6,0,30,2,1,1,Fine without high winds,Wet/Damp,0
-0.783051,53.30829,250,5,3,351,341,6,0,30,2,1,1,Fine without high winds,Wet/Damp,0
-0.783051,53.30829,250,1,22,130,341,6,0,30,2,1,1,Fine without high winds,Wet/Damp,0
-0.247991,51.506648,66,2,22,334,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,1
-0.247991,51.506648,66,2,2,145,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,66,2,5,159,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,66,3,9,6,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.431907,51.580739,23,6,19,352,26,3,4180,30,3,3,1,Fine without high winds,Dry,1
-0.431907,51.580739,23,3,0,328,26,3,4180,30,3,3,1,Fine without high winds,Dry,0
-0.431907,51.580739,23,2,5,201,26,3,4180,30,3,3,1,Fine without high winds,Dry,0
-0.431907,51.580739,23,0,17,31,26,3,4180,30,3,3,1,Fine without high winds,Dry,0
-0.192889,51.456569,35,7,20,19,10,3,217,30,3,2,2,Snowing without high winds,Snow,1
-0.192889,51.456569,35,6,0,324,10,3,217,30,3,2,2,Snowing without high winds,Snow,0
-0.192889,51.456569,35,6,2,107,10,3,217,30,3,2,2,Snowing without high winds,Snow,0
-0.192889,51.456569,35,0,18,73,10,3,217,30,3,2,2,Snowing without high winds,Snow,0
-0.071931,51.583867,306,4,12,123,31,3,503,30,3,2,1,Fine without high winds,Dry,1
-0.071931,51.583867,306,4,15,154,31,3,503,30,3,2,1,Fine without high winds,Dry,0
-0.071931,51.583867,306,5,2,43,31,3,503,30,3,2,1,Fine without high winds,Dry,0
-0.071931,51.583867,306,5,22,323,31,3,503,30,3,2,1,Fine without high winds,Dry,0
-0.26124400000000003,51.551665,1,5,9,156,28,3,406,40,3,1,1,Fine without high winds,Dry,1
-0.26124400000000003,51.551665,1,4,4,119,28,3,406,40,3,1,1,Fine without high winds,Dry,0
-0.26124400000000003,51.551665,1,5,12,246,28,3,406,40,3,1,1,Fine without high winds,Dry,0
-0.26124400000000003,51.551665,1,1,18,88,28,3,406,40,3,1,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,10,3,9,161,71,6,0,30,3,2,1,Fine without high winds,Dry,1
-3.01402,53.82524599999989,10,4,9,189,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,10,2,3,208,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,10,5,1,36,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-0.26124400000000003,51.551665,1,5,9,156,28,3,406,40,3,1,1,Fine without high winds,Dry,1
-0.26124400000000003,51.551665,1,6,11,44,28,3,406,40,3,1,1,Fine without high winds,Dry,0
-0.26124400000000003,51.551665,1,1,4,305,28,3,406,40,3,1,1,Fine without high winds,Dry,0
-0.26124400000000003,51.551665,1,3,19,76,28,3,406,40,3,1,1,Fine without high winds,Dry,0
-0.192889,51.456569,35,7,20,19,10,3,217,30,3,2,2,Snowing without high winds,Snow,1
-0.192889,51.456569,35,2,17,75,10,3,217,30,3,2,2,Snowing without high winds,Snow,0
-0.192889,51.456569,35,1,16,172,10,3,217,30,3,2,2,Snowing without high winds,Snow,0
-0.192889,51.456569,35,3,10,300,10,3,217,30,3,2,2,Snowing without high winds,Snow,0
-0.05469500000000001,51.403063,137,2,17,344,19,3,214,30,3,2,1,Fine without high winds,Wet/Damp,1
-0.05469500000000001,51.403063,137,2,16,306,19,3,214,30,3,2,1,Fine without high winds,Wet/Damp,0
-0.05469500000000001,51.403063,137,2,0,271,19,3,214,30,3,2,1,Fine without high winds,Wet/Damp,0
-0.05469500000000001,51.403063,137,6,17,352,19,3,214,30,3,2,1,Fine without high winds,Wet/Damp,0
0.152876,51.070747999999895,7,2,8,348,556,6,0,40,2,2,1,Fine without high winds,Dry,1
0.152876,51.070747999999895,7,2,23,138,556,6,0,40,2,2,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,4,4,14,556,6,0,40,2,2,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,2,4,313,556,6,0,40,2,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,6,4,17,133,71,4,5266,30,3,2,3,Fine without high winds,Dry,1
-3.01402,53.82524599999989,6,4,3,147,71,4,5266,30,3,2,3,Fine without high winds,Dry,0
-3.01402,53.82524599999989,6,2,11,54,71,4,5266,30,3,2,3,Fine without high winds,Dry,0
-3.01402,53.82524599999989,6,6,7,317,71,4,5266,30,3,2,3,Fine without high winds,Dry,0
-0.137704,51.461965,4,6,17,226,9,3,3,30,3,2,1,Fine without high winds,Dry,1
-0.137704,51.461965,4,4,2,343,9,3,3,30,3,2,1,Fine without high winds,Dry,0
-0.137704,51.461965,4,6,0,289,9,3,3,30,3,2,1,Fine without high winds,Dry,0
-0.137704,51.461965,4,4,17,49,9,3,3,30,3,2,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,2,8,348,556,6,0,40,2,2,1,Fine without high winds,Dry,1
0.152876,51.070747999999895,7,3,22,286,556,6,0,40,2,2,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,2,17,257,556,6,0,40,2,2,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,0,4,73,556,6,0,40,2,2,1,Fine without high winds,Dry,0
-0.43190100000000003,52.118835,8,5,17,170,420,6,0,40,2,2,1,Fine without high winds,Dry,1
-0.43190100000000003,52.118835,8,4,2,21,420,6,0,40,2,2,1,Fine without high winds,Dry,0
-0.43190100000000003,52.118835,8,5,1,365,420,6,0,40,2,2,1,Fine without high winds,Dry,0
-0.43190100000000003,52.118835,8,0,16,360,420,6,0,40,2,2,1,Fine without high winds,Dry,0
-0.4319,51.881805,264,2,14,47,421,6,0,20,3,1,1,Raining without high winds,Wet/Damp,1
-0.4319,51.881805,264,4,14,294,421,6,0,20,3,1,1,Raining without high winds,Wet/Damp,0
-0.4319,51.881805,264,3,2,139,421,6,0,20,3,1,1,Raining without high winds,Wet/Damp,0
-0.4319,51.881805,264,6,3,30,421,6,0,20,3,1,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,11,2,22,334,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,1
-0.247991,51.506648,11,4,13,119,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,11,6,13,310,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,11,0,6,206,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.783051,53.30829,307,1,18,179,341,6,0,30,2,1,1,Fine without high winds,Wet/Damp,1
-0.783051,53.30829,307,5,23,29,341,6,0,30,2,1,1,Fine without high winds,Wet/Damp,0
-0.783051,53.30829,307,5,18,232,341,6,0,30,2,1,1,Fine without high winds,Wet/Damp,0
-0.783051,53.30829,307,6,23,156,341,6,0,30,2,1,1,Fine without high winds,Wet/Damp,0
-0.104772,51.498792,297,4,10,333,8,3,201,30,3,1,1,Fine without high winds,Dry,1
-0.104772,51.498792,297,2,2,131,8,3,201,30,3,1,1,Fine without high winds,Dry,0
-0.104772,51.498792,297,4,14,350,8,3,201,30,3,1,1,Fine without high winds,Dry,0
-0.104772,51.498792,297,0,14,45,8,3,201,30,3,1,1,Fine without high winds,Dry,0
-0.43190100000000003,52.118835,8,5,17,170,420,6,0,40,2,2,1,Fine without high winds,Dry,1
-0.43190100000000003,52.118835,8,1,14,263,420,6,0,40,2,2,1,Fine without high winds,Dry,0
-0.43190100000000003,52.118835,8,1,5,291,420,6,0,40,2,2,1,Fine without high winds,Dry,0
-0.43190100000000003,52.118835,8,6,22,198,420,6,0,40,2,2,1,Fine without high winds,Dry,0
-0.192889,51.456569,35,7,20,19,10,3,217,30,3,2,2,Snowing without high winds,Snow,1
-0.192889,51.456569,35,3,15,209,10,3,217,30,3,2,2,Snowing without high winds,Snow,0
-0.192889,51.456569,35,6,22,149,10,3,217,30,3,2,2,Snowing without high winds,Snow,0
-0.192889,51.456569,35,2,1,215,10,3,217,30,3,2,2,Snowing without high winds,Snow,0
-0.181383,51.481660999999995,22,6,18,284,12,3,3217,30,2,2,1,Fine without high winds,Dry,1
-0.181383,51.481660999999995,22,5,6,225,12,3,3217,30,2,2,1,Fine without high winds,Dry,0
-0.181383,51.481660999999995,22,6,0,37,12,3,3217,30,2,2,1,Fine without high winds,Dry,0
-0.181383,51.481660999999995,22,4,7,203,12,3,3217,30,2,2,1,Fine without high winds,Dry,0
-0.247865,51.344476,146,6,12,217,38,3,240,30,3,1,1,Fine without high winds,Dry,1
-0.247865,51.344476,146,1,14,95,38,3,240,30,3,1,1,Fine without high winds,Dry,0
-0.247865,51.344476,146,6,13,51,38,3,240,30,3,1,1,Fine without high winds,Dry,0
-0.247865,51.344476,146,6,17,296,38,3,240,30,3,1,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,111,3,9,161,71,6,0,30,3,2,1,Fine without high winds,Dry,1
-3.01402,53.82524599999989,111,4,11,210,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,111,2,19,222,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,111,4,19,168,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-0.247991,51.506648,66,2,22,334,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,1
-0.247991,51.506648,66,4,19,84,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,66,2,15,75,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,66,5,15,43,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-3.01402,53.82524599999989,190,3,9,161,71,6,0,30,3,2,1,Fine without high winds,Dry,1
-3.01402,53.82524599999989,190,4,12,182,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,190,3,17,307,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,190,5,21,1,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-0.137714,51.507144,303,6,13,164,1,6,0,30,3,2,1,Fine without high winds,Dry,1
-0.137714,51.507144,303,1,15,291,1,6,0,30,3,2,1,Fine without high winds,Dry,0
-0.137714,51.507144,303,1,11,263,1,6,0,30,3,2,1,Fine without high winds,Dry,0
-0.137714,51.507144,303,2,20,215,1,6,0,30,3,2,1,Fine without high winds,Dry,0
-0.137828,51.518477000000004,308,7,13,18,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,1
-0.137828,51.518477000000004,308,0,2,80,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,0
-0.137828,51.518477000000004,308,6,1,324,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,0
-0.137828,51.518477000000004,308,5,6,15,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,0
-0.137704,51.461965,46,6,17,226,9,3,3,30,3,2,1,Fine without high winds,Dry,1
-0.137704,51.461965,46,6,21,296,9,3,3,30,3,2,1,Fine without high winds,Dry,0
-0.137704,51.461965,46,4,8,7,9,3,3,30,3,2,1,Fine without high winds,Dry,0
-0.137704,51.461965,46,5,1,29,9,3,3,30,3,2,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,2,8,348,556,6,0,40,2,2,1,Fine without high winds,Dry,1
0.152876,51.070747999999895,7,2,7,348,556,6,0,40,2,2,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,1,17,81,556,6,0,40,2,2,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,2,8,327,556,6,0,40,2,2,1,Fine without high winds,Dry,0
-0.247991,51.506648,11,2,22,334,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,1
-0.247991,51.506648,11,6,1,128,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,11,4,0,245,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,11,3,10,27,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.0547039999999999,51.405706,261,4,19,27,19,6,0,30,3,3,2,Raining without high winds,Wet/Damp,1
-0.0547039999999999,51.405706,261,6,3,261,19,6,0,30,3,3,2,Raining without high winds,Wet/Damp,0
-0.0547039999999999,51.405706,261,1,0,298,19,6,0,30,3,3,2,Raining without high winds,Wet/Damp,0
-0.0547039999999999,51.405706,261,1,5,179,19,6,0,30,3,3,2,Raining without high winds,Wet/Damp,0
-0.137828,51.518477000000004,9,7,13,18,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,1
-0.137828,51.518477000000004,9,1,0,165,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,0
-0.137828,51.518477000000004,9,1,20,46,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,0
-0.137828,51.518477000000004,9,3,1,202,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,0
0.152873,51.460226,34,3,14,98,18,3,220,30,2,1,1,Fine without high winds,Dry,1
0.152873,51.460226,34,5,19,57,18,3,220,30,2,1,1,Fine without high winds,Dry,0
0.152873,51.460226,34,3,8,349,18,3,220,30,2,1,1,Fine without high winds,Dry,0
0.152873,51.460226,34,5,2,120,18,3,220,30,2,1,1,Fine without high winds,Dry,0
-0.247865,51.344476,50,6,12,217,38,3,240,30,3,1,1,Fine without high winds,Dry,1
-0.247865,51.344476,50,2,19,320,38,3,240,30,3,1,1,Fine without high winds,Dry,0
-0.247865,51.344476,50,4,21,161,38,3,240,30,3,1,1,Fine without high winds,Dry,0
-0.247865,51.344476,50,1,10,123,38,3,240,30,3,1,1,Fine without high winds,Dry,0
-1.61496,51.254588,187,1,18,136,635,3,342,30,2,3,2,Fine without high winds,Wet/Damp,1
-1.61496,51.254588,187,1,0,4,635,3,342,30,2,3,2,Fine without high winds,Wet/Damp,0
-1.61496,51.254588,187,1,22,39,635,3,342,30,2,3,2,Fine without high winds,Wet/Damp,0
-1.61496,51.254588,187,4,16,21,635,3,342,30,2,3,2,Fine without high winds,Wet/Damp,0
-0.07198099999999999,51.524696999999996,94,6,9,199,5,3,1209,30,3,2,1,Fine without high winds,Dry,1
-0.07198099999999999,51.524696999999996,94,2,23,194,5,3,1209,30,3,2,1,Fine without high winds,Dry,0
-0.07198099999999999,51.524696999999996,94,1,3,186,5,3,1209,30,3,2,1,Fine without high winds,Dry,0
-0.07198099999999999,51.524696999999996,94,2,9,152,5,3,1209,30,3,2,1,Fine without high winds,Dry,0
-0.054509,51.555793,293,3,7,156,4,3,107,30,3,2,1,Raining without high winds,Wet/Damp,1
-0.054509,51.555793,293,4,1,175,4,3,107,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.054509,51.555793,293,5,19,78,4,3,107,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.054509,51.555793,293,4,23,273,4,3,107,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.10941500000000001,51.550216,309,7,21,256,3,3,1,30,3,2,1,Fine without high winds,Dry,1
-0.10941500000000001,51.550216,309,0,7,325,3,3,1,30,3,2,1,Fine without high winds,Dry,0
-0.10941500000000001,51.550216,309,3,19,307,3,3,1,30,3,2,1,Fine without high winds,Dry,0
-0.10941500000000001,51.550216,309,2,5,89,3,3,1,30,3,2,1,Fine without high winds,Dry,0
-0.43190100000000003,52.118835,310,5,17,170,420,6,0,40,2,2,1,Fine without high winds,Wet/Damp,1
-0.43190100000000003,52.118835,310,3,22,209,420,6,0,40,2,2,1,Fine without high winds,Wet/Damp,0
-0.43190100000000003,52.118835,310,2,19,187,420,6,0,40,2,2,1,Fine without high winds,Wet/Damp,0
-0.43190100000000003,52.118835,310,4,13,35,420,6,0,40,2,2,1,Fine without high winds,Wet/Damp,0
0.152876,51.070747999999895,7,2,8,348,556,6,0,40,2,2,1,Fine without high winds,Dry,1
0.152876,51.070747999999895,7,6,16,128,556,6,0,40,2,2,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,4,15,42,556,6,0,40,2,2,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,0,5,108,556,6,0,40,2,2,1,Fine without high winds,Dry,0
-0.247991,51.506648,11,2,22,334,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,1
-0.247991,51.506648,11,1,23,291,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,11,3,13,69,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,11,6,6,93,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,66,2,22,334,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,1
-0.247991,51.506648,66,4,11,63,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,66,0,23,10,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,66,1,23,144,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.431907,51.580739,23,6,19,352,26,3,4180,30,3,3,1,Fine without high winds,Dry,1
-0.431907,51.580739,23,3,21,167,26,3,4180,30,3,3,1,Fine without high winds,Dry,0
-0.431907,51.580739,23,3,19,188,26,3,4180,30,3,3,1,Fine without high winds,Dry,0
-0.431907,51.580739,23,4,18,231,26,3,4180,30,3,3,1,Fine without high winds,Dry,0
-0.267289,51.487458000000004,119,6,3,220,25,3,4,40,3,1,1,Fine without high winds,Dry,1
-0.267289,51.487458000000004,119,4,11,63,25,3,4,40,3,1,1,Fine without high winds,Dry,0
-0.267289,51.487458000000004,119,5,5,281,25,3,4,40,3,1,1,Fine without high winds,Dry,0
-0.267289,51.487458000000004,119,4,15,245,25,3,4,40,3,1,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,55,3,9,161,71,6,0,30,3,2,1,Fine without high winds,Dry,1
-3.01402,53.82524599999989,55,2,13,96,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,55,1,0,165,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,55,6,6,86,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.014019,56.497049,31,1,17,172,918,6,0,30,3,1,2,Fine without high winds,Dry,1
-3.014019,56.497049,31,2,10,152,918,6,0,30,3,1,2,Fine without high winds,Dry,0
-3.014019,56.497049,31,2,4,54,918,6,0,30,3,1,2,Fine without high winds,Dry,0
-3.014019,56.497049,31,3,16,62,918,6,0,30,3,1,2,Fine without high winds,Dry,0
-3.01402,53.82524599999989,6,4,17,133,71,4,5266,30,3,2,3,Fine without high winds,Dry,1
-3.01402,53.82524599999989,6,1,1,347,71,4,5266,30,3,2,3,Fine without high winds,Dry,0
-3.01402,53.82524599999989,6,2,14,285,71,4,5266,30,3,2,3,Fine without high winds,Dry,0
-3.01402,53.82524599999989,6,5,3,274,71,4,5266,30,3,2,3,Fine without high winds,Dry,0
0.152873,51.460226,311,3,14,98,18,3,220,30,2,1,1,Fine without high winds,Dry,1
0.152873,51.460226,311,3,7,251,18,3,220,30,2,1,1,Fine without high winds,Dry,0
