Cluster,Longitude,Latitude,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Day_of_year,Day_of_Week,Hour,Local_Authority_(District),1st_Road_Class,1st_Road_Number,Speed_limit,Weather_Conditions,Road_Surface_Conditions,Accident
1,-0.043075,51.512977,3,2,1,12,3,14,5,3,13,20,Fine without high winds,Dry,1
1,-0.043075,51.512977,3,2,1,12,3,14,5,3,13,20,Fine without high winds,Dry,1
1,-0.043075,51.512977,3,2,1,12,3,14,5,3,13,20,Fine without high winds,Dry,1
1,-0.043075,51.512977,3,2,1,12,3,14,5,3,13,20,Fine without high winds,Dry,1
1,-0.043075,51.512977,3,2,1,12,3,14,5,3,13,20,Fine without high winds,Dry,1
1,-0.043075,51.512977,3,2,1,12,3,14,5,3,13,20,Fine without high winds,Dry,1
1,-0.043075,51.512977,3,2,1,12,3,14,5,3,13,20,Fine without high winds,Dry,1
1,-0.043075,51.512977,3,2,1,12,3,14,5,3,13,20,Fine without high winds,Dry,1
1,-0.043075,51.512977,3,2,1,12,3,14,5,3,13,20,Fine without high winds,Dry,1
1,-0.043075,51.512977,3,2,1,12,3,14,5,3,13,20,Fine without high winds,Dry,1
1,-0.043075,51.512977,3,2,1,12,3,14,5,3,13,20,Fine without high winds,Dry,1
1,-0.043075,51.512977,3,2,1,12,3,14,5,3,13,20,Fine without high winds,Dry,1
1,-0.043075,51.512977,3,2,1,12,3,14,5,3,13,20,Fine without high winds,Dry,1
1,-0.043075,51.512977,3,2,1,12,3,14,5,3,13,20,Fine without high winds,Dry,1
1,-0.043075,51.512977,3,2,1,12,3,14,5,3,13,20,Fine without high winds,Dry,1
1,-0.043075,51.512977,3,2,1,12,3,14,5,3,13,20,Fine without high winds,Dry,1
1,-0.043075,51.512977,3,2,1,12,3,14,5,3,13,20,Fine without high winds,Dry,1
1,-0.043075,51.512977,3,2,1,12,3,14,5,3,13,20,Fine without high winds,Dry,1
1,-0.043075,51.512977,3,2,1,12,3,14,5,3,13,20,Fine without high winds,Dry,1
1,-0.043075,51.512977,3,2,1,12,3,14,5,3,13,20,Fine without high winds,Dry,1
1,-0.043075,51.512977,3,2,1,12,3,14,5,3,13,20,Fine without high winds,Dry,1
1,-0.043075,51.512977,3,2,1,12,3,14,5,3,13,20,Fine without high winds,Dry,1
1,-0.043075,51.512977,3,2,1,12,3,14,5,3,13,20,Fine without high winds,Dry,1
1,-0.043075,51.512977,3,2,1,12,3,14,5,3,13,20,Fine without high winds,Dry,1
1,-0.043075,51.512977,3,2,1,12,3,14,5,3,13,20,Fine without high winds,Dry,1
1,-0.043075,51.512977,3,2,1,12,3,14,5,3,13,20,Fine without high winds,Dry,1
1,-0.043075,51.512977,3,2,1,12,3,14,5,3,13,20,Fine without high winds,Dry,1
1,-0.043075,51.512977,3,2,1,12,3,14,5,3,13,20,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
9,-0.278826,51.563525,3,1,1,52,4,11,28,3,4089,30,Raining without high winds,Wet/Damp,1
9,-0.278826,51.563525,3,1,1,52,4,11,28,3,4089,30,Raining without high winds,Wet/Damp,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
9,-0.278826,51.563525,3,1,1,52,4,11,28,3,4089,30,Raining without high winds,Wet/Damp,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
9,-0.278826,51.563525,3,1,1,52,4,11,28,3,4089,30,Raining without high winds,Wet/Damp,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
9,-0.278826,51.563525,3,1,1,52,4,11,28,3,4089,30,Raining without high winds,Wet/Damp,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
9,-0.278826,51.563525,3,1,1,52,4,11,28,3,4089,30,Raining without high winds,Wet/Damp,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
9,-0.278826,51.563525,3,1,1,52,4,11,28,3,4089,30,Raining without high winds,Wet/Damp,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
9,-0.278826,51.563525,3,1,1,52,4,11,28,3,4089,30,Raining without high winds,Wet/Damp,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
8,-0.05958,51.5146,2,2,1,47,4,12,5,3,13,30,Fine without high winds,Dry,1
